txn_id,date,category,amount,cat_mean,cat_std,zscore,flag_zscore,iqr_lower,iqr_upper,flag_iqr,flag_any,flag_both
t5602,2025-06-01,food,24.0,36.979938162544165,168.11786331631885,-0.07720737051078277,False,1.118749999999995,51.88875,False,False,False
t1296,2025-08-18,other,73.3,118.9148635235732,265.9113593143569,-0.17154161311946028,False,-24.800000000000004,183.36,False,False,False
t5821,2025-03-31,food,25.2,36.979938162544165,168.11786331631885,-0.07006952105012099,False,1.118749999999995,51.88875,False,False,False
t592,2025-05-09,utilities,233.48,171.57908333333333,313.758289057824,0.19728854607330754,False,8.457499999999982,252.4375,False,False,False
t4225,2025-06-15,food,11.26,36.979938162544165,168.11786331631885,-0.15298753895147552,False,1.118749999999995,51.88875,False,False,False
t222,2025-07-11,utilities,118.6,171.57908333333333,313.758289057824,-0.16885317513817003,False,8.457499999999982,252.4375,False,False,False
t7911,2025-08-20,gas,36.72,84.77808823529412,299.82713509904016,-0.1602859868551236,False,7.237500000000004,105.4575,False,False,False
t8140,2025-07-18,gas,29.52,84.77808823529412,299.82713509904016,-0.1842998240204011,False,7.237500000000004,105.4575,False,False,False
t7094,2025-10-16,gas,53.21,84.77808823529412,299.82713509904016,-0.1052876292363145,False,7.237500000000004,105.4575,False,False,False
t6389,2025-03-26,travel,890.74,726.4738322368421,1221.1300231853377,0.13451980104024217,False,-154.4500000000001,1171.0900000000001,False,False,False
t859,2025-08-16,travel,639.16,726.4738322368421,1221.1300231853377,-0.07150248587704246,False,-154.4500000000001,1171.0900000000001,False,False,False
t6271,2025-10-05,other,109.34,118.9148635235732,265.9113593143569,-0.036007726590776896,False,-24.800000000000004,183.36,False,False,False
t6065,2025-08-25,retail,113.89,124.89857504215851,219.24133142644965,-0.05021213368178998,False,-22.277500000000018,232.74250000000004,False,False,False
t8704,2025-01-08,food,35.98,36.979938162544165,168.11786331631885,-0.005947840061842534,False,1.118749999999995,51.88875,False,False,False
t6747,2025-03-17,food,21.93,36.979938162544165,168.11786331631885,-0.08952016083042438,False,1.118749999999995,51.88875,False,False,False
t842,2025-02-27,gas,55.94,84.77808823529412,299.82713509904016,-0.09618238264448015,False,7.237500000000004,105.4575,False,False,False
t6400,2025-02-12,food,18.53,36.979938162544165,168.11786331631885,-0.1097440676356328,False,1.118749999999995,51.88875,False,False,False
t11268,2025-03-04,food,29.54,36.979938162544165,168.11786331631885,-0.044254298834060825,False,1.118749999999995,51.88875,False,False,False
t5425,2025-04-10,food,34.94,36.979938162544165,168.11786331631885,-0.012133976261082752,False,1.118749999999995,51.88875,False,False,False
t10257,2025-04-06,food,13.05,36.979938162544165,168.11786331631885,-0.14234024683932167,False,1.118749999999995,51.88875,False,False,False
t9262,2025-07-24,gas,41.84,84.77808823529412,299.82713509904016,-0.14320948042648182,False,7.237500000000004,105.4575,False,False,False
t3704,2025-04-04,food,26.2,36.979938162544165,168.11786331631885,-0.06412131316623616,False,1.118749999999995,51.88875,False,False,False
t995,2025-09-19,retail,76.28,124.89857504215851,219.24133142644965,-0.22175825482280884,False,-22.277500000000018,232.74250000000004,False,False,False
t9365,2025-09-05,food,40.92,36.979938162544165,168.11786331631885,0.023436306884548553,False,1.118749999999995,51.88875,False,False,False
t6335,2025-08-15,utilities,225.13,171.57908333333333,313.758289057824,0.170675703349458,False,8.457499999999982,252.4375,False,False,False
t1555,2025-03-23,travel,930.48,726.4738322368421,1221.1300231853377,0.1670634280459377,False,-154.4500000000001,1171.0900000000001,False,False,False
t4672,2025-02-26,utilities,129.55,171.57908333333333,313.758289057824,-0.13395369875180438,False,8.457499999999982,252.4375,False,False,False
t9145,2025-06-02,gas,36.11,84.77808823529412,299.82713509904016,-0.1623204925038485,False,7.237500000000004,105.4575,False,False,False
t3773,2025-09-05,food,31.82,36.979938162544165,168.11786331631885,-0.030692384858803406,False,1.118749999999995,51.88875,False,False,False
t9230,2025-06-11,retail,71.41,124.89857504215851,219.24133142644965,-0.24397121972461058,False,-22.277500000000018,232.74250000000004,False,False,False
t11300,2025-01-28,retail,123.41,124.89857504215851,219.24133142644965,-0.006789664304962032,False,-22.277500000000018,232.74250000000004,False,False,False
t10961,2025-01-10,food,33.64,36.979938162544165,168.11786331631885,-0.019866646510133014,False,1.118749999999995,51.88875,False,False,False
t7045,2025-10-05,other,29.62,118.9148635235732,265.9113593143569,-0.33580687847941837,False,-24.800000000000004,183.36,False,False,False
t3560,2025-10-03,utilities,129.92,171.57908333333333,313.758289057824,-0.13277444703829255,False,8.457499999999982,252.4375,False,False,False
t6067,2025-04-04,retail,78.66,124.89857504215851,219.24133142644965,-0.21090263747860188,False,-22.277500000000018,232.74250000000004,False,False,False
t2849,2025-07-27,retail,112.21,124.89857504215851,219.24133142644965,-0.05787492239534788,False,-22.277500000000018,232.74250000000004,False,False,False
t6193,2025-05-06,food,21.27,36.979938162544165,168.11786331631885,-0.09344597803378836,False,1.118749999999995,51.88875,False,False,False
t9810,2025-04-19,food,26.19,36.979938162544165,168.11786331631885,-0.06418079524507499,False,1.118749999999995,51.88875,False,False,False
t6811,2025-04-01,utilities,141.98,171.57908333333333,313.758289057824,-0.09433721551139126,False,8.457499999999982,252.4375,False,False,False
t2514,2025-03-27,utilities,168.47,171.57908333333333,313.758289057824,-0.009909167157525973,False,8.457499999999982,252.4375,False,False,False
t8337,2025-06-07,travel,379.61,726.4738322368421,1221.1300231853377,-0.284051514294966,False,-154.4500000000001,1171.0900000000001,False,False,False
t1464,2025-06-30,food,33.78,36.979938162544165,168.11786331631885,-0.019033897406389135,False,1.118749999999995,51.88875,False,False,False
t10485,2025-02-25,entertainment,51.69,94.38987458745875,235.87284393375344,-0.18102920995623945,False,-9.917500000000004,143.7025,False,False,False
t4202,2025-08-08,entertainment,93.26,94.38987458745875,235.87284393375344,-0.0047901851209971305,False,-9.917500000000004,143.7025,False,False,False
t10270,2025-03-20,travel,620.68,726.4738322368421,1221.1300231853377,-0.08663600945694318,False,-154.4500000000001,1171.0900000000001,False,False,False
t6632,2025-07-14,retail,49.96,124.89857504215851,219.24133142644965,-0.34180861133521556,False,-22.277500000000018,232.74250000000004,False,False,False
t2836,2025-10-14,food,22.37,36.979938162544165,168.11786331631885,-0.08690294936151505,False,1.118749999999995,51.88875,False,False,False
t11083,2025-08-17,food,40.85,36.979938162544165,168.11786331631885,0.023019932332676615,False,1.118749999999995,51.88875,False,False,False
t8631,2025-02-18,entertainment,43.71,94.38987458745875,235.87284393375344,-0.21486099774034415,False,-9.917500000000004,143.7025,False,False,False
t2234,2025-02-23,gas,16.06,84.77808823529412,299.82713509904016,-0.22919235849882255,False,7.237500000000004,105.4575,False,False,False
t3051,2025-03-13,entertainment,91.68,94.38987458745875,235.87284393375344,-0.011488709519353697,False,-9.917500000000004,143.7025,False,False,False
t11031,2025-05-29,food,21.22,36.979938162544165,168.11786331631885,-0.09374338842798262,False,1.118749999999995,51.88875,False,False,False
t4682,2025-05-26,utilities,144.81,171.57908333333333,313.758289057824,-0.08531753348642185,False,8.457499999999982,252.4375,False,False,False
t401,2025-10-23,food,33.3,36.979938162544165,168.11786331631885,-0.021889037190653878,False,1.118749999999995,51.88875,False,False,False
t3861,2025-03-24,food,4.0,36.979938162544165,168.11786331631885,-0.19617152818847938,False,1.118749999999995,51.88875,False,False,False
t11645,2025-07-13,retail,166.97,124.89857504215851,219.24133142644965,0.19189550019657434,False,-22.277500000000018,232.74250000000004,False,False,False
t3873,2025-09-19,utilities,174.34,171.57908333333333,313.758289057824,0.00879950191900062,False,8.457499999999982,252.4375,False,False,False
t4882,2025-05-21,travel,812.73,726.4738322368421,1221.1300231853377,0.0706363500408886,False,-154.4500000000001,1171.0900000000001,False,False,False
t5187,2025-09-30,gas,30.24,84.77808823529412,299.82713509904016,-0.18189844030387334,False,7.237500000000004,105.4575,False,False,False
t6201,2025-04-13,other,56.09,118.9148635235732,265.9113593143569,-0.2362624285234181,False,-24.800000000000004,183.36,False,False,False
t2805,2025-04-29,entertainment,42.0,94.38987458745875,235.87284393375344,-0.22211066655122375,False,-9.917500000000004,143.7025,False,False,False
t6985,2025-01-12,other,76.02,118.9148635235732,265.9113593143569,-0.16131264055125777,False,-24.800000000000004,183.36,False,False,False
t4092,2025-03-07,food,10.25,36.979938162544165,168.11786331631885,-0.15899522891419918,False,1.118749999999995,51.88875,False,False,False
t4609,2025-08-21,retail,34.87,124.89857504215851,219.24133142644965,-0.41063687424449435,False,-22.277500000000018,232.74250000000004,False,False,False
t1024,2025-01-24,food,25.85,36.979938162544165,168.11786331631885,-0.06620318592559583,False,1.118749999999995,51.88875,False,False,False
t3299,2025-01-09,gas,59.42,84.77808823529412,299.82713509904016,-0.08457569468126268,False,7.237500000000004,105.4575,False,False,False
t9536,2025-07-26,food,5.57,36.979938162544165,168.11786331631885,-0.1868328418107802,False,1.118749999999995,51.88875,False,False,False
t8470,2025-08-19,food,31.3,36.979938162544165,168.11786331631885,-0.033785452958423515,False,1.118749999999995,51.88875,False,False,False
t60,2025-01-07,entertainment,69.32,94.38987458745875,235.87284393375344,-0.10628554847331136,False,-9.917500000000004,143.7025,False,False,False
t9481,2025-07-08,gas,39.94,84.77808823529412,299.82713509904016,-0.14954646523398563,False,7.237500000000004,105.4575,False,False,False
t7640,2025-06-28,food,24.05,36.979938162544165,168.11786331631885,-0.07690996011658853,False,1.118749999999995,51.88875,False,False,False
t5759,2025-06-24,gas,44.05,84.77808823529412,299.82713509904016,-0.1358385665188064,False,7.237500000000004,105.4575,False,False,False
t4983,2025-08-01,retail,122.91,124.89857504215851,219.24133142644965,-0.009070256183997115,False,-22.277500000000018,232.74250000000004,False,False,False
t9841,2025-08-31,retail,169.82,124.89857504215851,219.24133142644965,0.20489487390707428,False,-22.277500000000018,232.74250000000004,False,False,False
t1329,2025-09-26,food,8.77,36.979938162544165,168.11786331631885,-0.16779857658234873,False,1.118749999999995,51.88875,False,False,False
t6661,2025-04-12,other,79.28,118.9148635235732,265.9113593143569,-0.1490529160761327,False,-24.800000000000004,183.36,False,False,False
t3352,2025-02-15,other,71.45,118.9148635235732,265.9113593143569,-0.17849881872650977,False,-24.800000000000004,183.36,False,False,False
a226,2025-03-12,entertainment,639.45,94.38987458745875,235.87284393375344,2.3108218662324065,False,-9.917500000000004,143.7025,True,True,False
t169,2025-09-11,other,84.67,118.9148635235732,265.9113593143569,-0.12878300352370195,False,-24.800000000000004,183.36,False,False,False
t3280,2025-02-17,other,46.01,118.9148635235732,265.9113593143569,-0.2741697974526392,False,-24.800000000000004,183.36,False,False,False
t10224,2025-09-21,travel,590.37,726.4738322368421,1221.1300231853377,-0.11145728108609845,False,-154.4500000000001,1171.0900000000001,False,False,False
t5666,2025-07-07,food,18.53,36.979938162544165,168.11786331631885,-0.1097440676356328,False,1.118749999999995,51.88875,False,False,False
t11090,2025-07-15,other,27.22,118.9148635235732,265.9113593143569,-0.3448324425101853,False,-24.800000000000004,183.36,False,False,False
t7767,2025-07-07,gas,58.11,84.77808823529412,299.82713509904016,-0.08894487894327845,False,7.237500000000004,105.4575,False,False,False
t1551,2025-03-27,retail,163.52,124.89857504215851,219.24133142644965,0.17615941623123232,False,-22.277500000000018,232.74250000000004,False,False,False
t1010,2025-02-21,gas,41.67,84.77808823529412,299.82713509904016,-0.14377647380399533,False,7.237500000000004,105.4575,False,False,False
t8491,2025-07-07,entertainment,124.03,94.38987458745875,235.87284393375344,0.12566145775079512,False,-9.917500000000004,143.7025,False,False,False
t2555,2025-05-12,gas,81.01,84.77808823529412,299.82713509904016,-0.0125675357370487,False,7.237500000000004,105.4575,False,False,False
t7591,2025-10-18,entertainment,77.99,94.38987458745875,235.87284393375344,-0.06952845573043065,False,-9.917500000000004,143.7025,False,False,False
t1613,2025-09-22,utilities,99.92,171.57908333333333,313.758289057824,-0.22838945083655443,False,8.457499999999982,252.4375,False,False,False
t2738,2025-04-22,entertainment,105.51,94.38987458745875,235.87284393375344,0.04714457682828644,False,-9.917500000000004,143.7025,False,False,False
t3456,2025-01-02,food,15.65,36.979938162544165,168.11786331631885,-0.12687490634122112,False,1.118749999999995,51.88875,False,False,False
t7624,2025-06-20,gas,71.58,84.77808823529412,299.82713509904016,-0.04401899191323852,False,7.237500000000004,105.4575,False,False,False
t10700,2025-10-03,retail,152.01,124.89857504215851,219.24133142644965,0.12366019117584463,False,-22.277500000000018,232.74250000000004,False,False,False
t8328,2025-08-22,utilities,175.29,171.57908333333333,313.758289057824,0.01182731037261221,False,8.457499999999982,252.4375,False,False,False
t649,2025-10-25,other,134.69,118.9148635235732,265.9113593143569,0.05932479348419876,False,-24.800000000000004,183.36,False,False,False
t6062,2025-09-08,utilities,119.86,171.57908333333333,313.758289057824,-0.16483734497864302,False,8.457499999999982,252.4375,False,False,False
t2863,2025-03-13,food,29.03,36.979938162544165,168.11786331631885,-0.047287884854842074,False,1.118749999999995,51.88875,False,False,False
t880,2025-04-17,retail,90.77,124.89857504215851,219.24133142644965,-0.1556667021683722,False,-22.277500000000018,232.74250000000004,False,False,False
t9321,2025-09-25,food,26.48,36.979938162544165,168.11786331631885,-0.0624558149587484,False,1.118749999999995,51.88875,False,False,False
t3838,2025-05-02,retail,88.43,124.89857504215851,219.24133142644965,-0.16633987216225632,False,-22.277500000000018,232.74250000000004,False,False,False
t4829,2025-02-12,food,31.82,36.979938162544165,168.11786331631885,-0.030692384858803406,False,1.118749999999995,51.88875,False,False,False
t2304,2025-07-31,entertainment,75.62,94.38987458745875,235.87284393375344,-0.07957624232796547,False,-9.917500000000004,143.7025,False,False,False
t6254,2025-07-26,food,17.33,36.979938162544165,168.11786331631885,-0.1168819170962946,False,1.118749999999995,51.88875,False,False,False
t1625,2025-06-03,retail,172.91,124.89857504215851,219.24133142644965,0.2189889317195111,False,-22.277500000000018,232.74250000000004,False,False,False
t551,2025-01-02,food,33.18,36.979938162544165,168.11786331631885,-0.02260282213672004,False,1.118749999999995,51.88875,False,False,False
t3949,2025-07-05,food,15.22,36.979938162544165,168.11786331631885,-0.1294326357312916,False,1.118749999999995,51.88875,False,False,False
t6936,2025-06-20,food,22.92,36.979938162544165,168.11786331631885,-0.08363143502537838,False,1.118749999999995,51.88875,False,False,False
t9975,2025-04-25,gas,68.77,84.77808823529412,299.82713509904016,-0.05339105891802043,False,7.237500000000004,105.4575,False,False,False
t6701,2025-10-21,entertainment,124.67,94.38987458745875,235.87284393375344,0.12837478408936995,False,-9.917500000000004,143.7025,False,False,False
t4503,2025-07-23,gas,55.31,84.77808823529412,299.82713509904016,-0.09828359339644191,False,7.237500000000004,105.4575,False,False,False
t5295,2025-06-23,gas,43.84,84.77808823529412,299.82713509904016,-0.13653897010279364,False,7.237500000000004,105.4575,False,False,False
t8199,2025-06-03,utilities,184.08,171.57908333333333,313.758289057824,0.03984250648550301,False,8.457499999999982,252.4375,False,False,False
t212,2025-02-19,entertainment,109.8,94.38987458745875,235.87284393375344,0.06533234244154572,False,-9.917500000000004,143.7025,False,False,False
t10029,2025-09-25,retail,89.07,124.89857504215851,219.24133142644965,-0.16342071455709148,False,-22.277500000000018,232.74250000000004,False,False,False
t5678,2025-01-24,food,16.9,36.979938162544165,168.11786331631885,-0.11943964648636508,False,1.118749999999995,51.88875,False,False,False
t9623,2025-02-07,retail,132.54,124.89857504215851,219.24133142644965,0.03485394340621854,False,-22.277500000000018,232.74250000000004,False,False,False
t3233,2025-03-17,retail,31.77,124.89857504215851,219.24133142644965,-0.42477654389451186,False,-22.277500000000018,232.74250000000004,False,False,False
t10529,2025-02-06,other,53.26,118.9148635235732,265.9113593143569,-0.24690507277636412,False,-24.800000000000004,183.36,False,False,False
t6386,2025-04-28,retail,79.79,124.89857504215851,219.24133142644965,-0.20574849983198254,False,-22.277500000000018,232.74250000000004,False,False,False
t3544,2025-03-07,food,15.53,36.979938162544165,168.11786331631885,-0.12758869128728728,False,1.118749999999995,51.88875,False,False,False
t69,2025-06-09,other,93.67,118.9148635235732,265.9113593143569,-0.09493713840832597,False,-24.800000000000004,183.36,False,False,False
t1439,2025-08-15,food,41.35,36.979938162544165,168.11786331631885,0.02599403627461903,False,1.118749999999995,51.88875,False,False,False
t2516,2025-10-03,entertainment,88.33,94.38987458745875,235.87284393375344,-0.02569127707283128,False,-9.917500000000004,143.7025,False,False,False
t2869,2025-05-19,retail,92.97,124.89857504215851,219.24133142644965,-0.14563209790061782,False,-22.277500000000018,232.74250000000004,False,False,False
t3964,2025-05-25,utilities,180.87,171.57908333333333,313.758289057824,0.029611701079088965,False,8.457499999999982,252.4375,False,False,False
t8171,2025-09-01,food,24.27,36.979938162544165,168.11786331631885,-0.07560135438213388,False,1.118749999999995,51.88875,False,False,False
t6577,2025-01-07,travel,819.72,726.4738322368421,1221.1300231853377,0.07636055620016922,False,-154.4500000000001,1171.0900000000001,False,False,False
t10074,2025-04-21,food,34.13,36.979938162544165,168.11786331631885,-0.016952024647029437,False,1.118749999999995,51.88875,False,False,False
t697,2025-07-23,other,82.09,118.9148635235732,265.9113593143569,-0.1384854848567764,False,-24.800000000000004,183.36,False,False,False
t8726,2025-05-09,gas,84.11,84.77808823529412,299.82713509904016,-0.0022282447353320287,False,7.237500000000004,105.4575,False,False,False
t3943,2025-03-01,food,25.65,36.979938162544165,168.11786331631885,-0.06739282750237281,False,1.118749999999995,51.88875,False,False,False
t4552,2025-10-14,travel,57.09,726.4738322368421,1221.1300231853377,-0.548167532963233,False,-154.4500000000001,1171.0900000000001,False,False,False
t11731,2025-10-26,retail,160.48,124.89857504215851,219.24133142644965,0.16229341760669894,False,-22.277500000000018,232.74250000000004,False,False,False
t10213,2025-06-05,utilities,108.85,171.57908333333333,313.758289057824,-0.19992805137260514,False,8.457499999999982,252.4375,False,False,False
t4382,2025-01-25,gas,46.71,84.77808823529412,299.82713509904016,-0.12696678778830112,False,7.237500000000004,105.4575,False,False,False
t9054,2025-10-12,travel,528.61,726.4738322368421,1221.1300231853377,-0.16203338586394841,False,-154.4500000000001,1171.0900000000001,False,False,False
t1315,2025-09-18,food,15.85,36.979938162544165,168.11786331631885,-0.12568526476444414,False,1.118749999999995,51.88875,False,False,False
t6783,2025-09-09,other,131.4,118.9148635235732,265.9113593143569,0.04695224945868912,False,-24.800000000000004,183.36,False,False,False
t8422,2025-04-10,other,40.03,118.9148635235732,265.9113593143569,-0.2966584944959668,False,-24.800000000000004,183.36,False,False,False
t5554,2025-07-30,food,30.24,36.979938162544165,168.11786331631885,-0.04009055331534145,False,1.118749999999995,51.88875,False,False,False
t9636,2025-02-15,entertainment,101.62,94.38987458745875,235.87284393375344,0.030652640176636388,False,-9.917500000000004,143.7025,False,False,False
t3980,2025-06-10,food,11.28,36.979938162544165,168.11786331631885,-0.1528685747937978,False,1.118749999999995,51.88875,False,False,False
t5024,2025-01-29,utilities,210.74,171.57908333333333,313.758289057824,0.12481237319422508,False,8.457499999999982,252.4375,False,False,False
t13,2025-05-04,entertainment,53.82,94.38987458745875,235.87284393375344,-0.17199892073567014,False,-9.917500000000004,143.7025,False,False,False
t773,2025-06-02,other,35.42,118.9148635235732,265.9113593143569,-0.3139950987383983,False,-24.800000000000004,183.36,False,False,False
t819,2025-10-24,other,78.03,118.9148635235732,265.9113593143569,-0.15375373067549045,False,-24.800000000000004,183.36,False,False,False
t11282,2025-04-12,gas,61.33,84.77808823529412,299.82713509904016,-0.07820535732214047,False,7.237500000000004,105.4575,False,False,False
t2785,2025-03-22,food,17.18,36.979938162544165,168.11786331631885,-0.11777414827887732,False,1.118749999999995,51.88875,False,False,False
t1347,2025-08-07,other,105.55,118.9148635235732,265.9113593143569,-0.0502605964560297,False,-24.800000000000004,183.36,False,False,False
t10378,2025-04-14,travel,681.46,726.4738322368421,1221.1300231853377,-0.036862440020451505,False,-154.4500000000001,1171.0900000000001,False,False,False
t454,2025-09-25,food,27.23,36.979938162544165,168.11786331631885,-0.05799465904583478,False,1.118749999999995,51.88875,False,False,False
t10085,2025-09-24,utilities,168.03,171.57908333333333,313.758289057824,-0.01131152054656714,False,8.457499999999982,252.4375,False,False,False
t11626,2025-04-04,food,37.12,36.979938162544165,168.11786331631885,0.0008331169257861755,False,1.118749999999995,51.88875,False,False,False
t1657,2025-07-23,other,80.32,118.9148635235732,265.9113593143569,-0.14514183832946703,False,-24.800000000000004,183.36,False,False,False
t3458,2025-01-12,entertainment,12.67,94.38987458745875,235.87284393375344,-0.3464573251612227,False,-9.917500000000004,143.7025,False,False,False
t4246,2025-05-30,food,32.95,36.979938162544165,168.11786331631885,-0.02397090995001353,False,1.118749999999995,51.88875,False,False,False
t11088,2025-07-27,retail,68.11,124.89857504215851,219.24133142644965,-0.2590231261262421,False,-22.277500000000018,232.74250000000004,False,False,False
t9896,2025-08-27,gas,52.79,84.77808823529412,299.82713509904016,-0.10668843640428903,False,7.237500000000004,105.4575,False,False,False
t38,2025-04-01,utilities,54.07,171.57908333333333,313.758289057824,-0.3745210483082314,False,8.457499999999982,252.4375,False,False,False
t11122,2025-01-15,food,29.54,36.979938162544165,168.11786331631885,-0.044254298834060825,False,1.118749999999995,51.88875,False,False,False
t5004,2025-06-06,food,22.88,36.979938162544165,168.11786331631885,-0.08386936334073379,False,1.118749999999995,51.88875,False,False,False
t1044,2025-09-24,utilities,147.16,171.57908333333333,313.758289057824,-0.07782769152222468,False,8.457499999999982,252.4375,False,False,False
t2909,2025-07-09,retail,121.04,124.89857504215851,219.24133142644965,-0.017599669811588278,False,-22.277500000000018,232.74250000000004,False,False,False
t6505,2025-09-17,food,26.68,36.979938162544165,168.11786331631885,-0.061266173381971434,False,1.118749999999995,51.88875,False,False,False
t941,2025-01-13,food,4.45,36.979938162544165,168.11786331631885,-0.1934948346407312,False,1.118749999999995,51.88875,False,False,False
t4321,2025-08-10,food,34.19,36.979938162544165,168.11786331631885,-0.016595132173996375,False,1.118749999999995,51.88875,False,False,False
t7593,2025-10-03,food,39.27,36.979938162544165,168.11786331631885,0.013621763876138594,False,1.118749999999995,51.88875,False,False,False
t10317,2025-08-30,food,20.39,36.979938162544165,168.11786331631885,-0.098680400971607,False,1.118749999999995,51.88875,False,False,False
t9249,2025-09-22,entertainment,53.18,94.38987458745875,235.87284393375344,-0.17471224707424493,False,-9.917500000000004,143.7025,False,False,False
t5119,2025-06-03,retail,132.93,124.89857504215851,219.24133142644965,0.036632805071865976,False,-22.277500000000018,232.74250000000004,False,False,False
t11068,2025-03-15,gas,46.6,84.77808823529412,299.82713509904016,-0.12733366585610395,False,7.237500000000004,105.4575,False,False,False
t8096,2025-02-18,food,8.18,36.979938162544165,168.11786331631885,-0.17130801923384079,False,1.118749999999995,51.88875,False,False,False
t7164,2025-04-26,utilities,109.72,171.57908333333333,313.758289057824,-0.19715521626245555,False,8.457499999999982,252.4375,False,False,False
t539,2025-06-24,retail,115.87,124.89857504215851,219.24133142644965,-0.04118098984081103,False,-22.277500000000018,232.74250000000004,False,False,False
t5340,2025-04-15,food,24.47,36.979938162544165,168.11786331631885,-0.07441171280535691,False,1.118749999999995,51.88875,False,False,False
t1154,2025-07-31,food,20.76,36.979938162544165,168.11786331631885,-0.09647956405456962,False,1.118749999999995,51.88875,False,False,False
t1401,2025-07-08,retail,138.45,124.89857504215851,219.24133142644965,0.0618105394164132,False,-22.277500000000018,232.74250000000004,False,False,False
t5884,2025-03-24,travel,141.57,726.4738322368421,1221.1300231853377,-0.478985710883687,False,-154.4500000000001,1171.0900000000001,False,False,False
t10688,2025-05-19,entertainment,70.1,94.38987458745875,235.87284393375344,-0.1029786819981733,False,-9.917500000000004,143.7025,False,False,False
t31,2025-06-01,utilities,110.77,171.57908333333333,313.758289057824,-0.19380869112951638,False,8.457499999999982,252.4375,False,False,False
t11074,2025-02-22,food,19.55,36.979938162544165,168.11786331631885,-0.10367689559407027,False,1.118749999999995,51.88875,False,False,False
t2268,2025-09-05,other,39.26,118.9148635235732,265.9113593143569,-0.2995541962891712,False,-24.800000000000004,183.36,False,False,False
t10391,2025-04-12,food,34.74,36.979938162544165,168.11786331631885,-0.013323617837859692,False,1.118749999999995,51.88875,False,False,False
t8020,2025-10-04,gas,61.18,84.77808823529412,299.82713509904016,-0.07870564559641709,False,7.237500000000004,105.4575,False,False,False
t8493,2025-04-20,retail,102.47,124.89857504215851,219.24133142644965,-0.10230085219895126,False,-22.277500000000018,232.74250000000004,False,False,False
t3678,2025-06-30,food,36.22,36.979938162544165,168.11786331631885,-0.004520270169710163,False,1.118749999999995,51.88875,False,False,False
t2471,2025-07-06,gas,30.98,84.77808823529412,299.82713509904016,-0.17943035148410869,False,7.237500000000004,105.4575,False,False,False
t9357,2025-08-21,food,35.35,36.979938162544165,168.11786331631885,-0.00969521102868995,False,1.118749999999995,51.88875,False,False,False
t5557,2025-01-30,entertainment,64.34,94.38987458745875,235.87284393375344,-0.12739861904534658,False,-9.917500000000004,143.7025,False,False,False
t4741,2025-09-28,food,21.12,36.979938162544165,168.11786331631885,-0.09433820921637108,False,1.118749999999995,51.88875,False,False,False
t6724,2025-02-16,food,19.54,36.979938162544165,168.11786331631885,-0.10373637767290912,False,1.118749999999995,51.88875,False,False,False
t8665,2025-09-13,gas,90.55,84.77808823529412,299.82713509904016,0.019250798506943924,False,7.237500000000004,105.4575,False,False,False
t5836,2025-08-12,food,24.59,36.979938162544165,168.11786331631885,-0.07369792785929073,False,1.118749999999995,51.88875,False,False,False
t5442,2025-10-11,utilities,95.06,171.57908333333333,313.758289057824,-0.24387908145187284,False,8.457499999999982,252.4375,False,False,False
t1093,2025-06-20,utilities,152.29,171.57908333333333,313.758289057824,-0.061477525872721914,False,8.457499999999982,252.4375,False,False,False
t267,2025-06-16,food,31.93,36.979938162544165,168.11786331631885,-0.03003808199157608,False,1.118749999999995,51.88875,False,False,False
t1109,2025-08-14,gas,38.47,84.77808823529412,299.82713509904016,-0.15444929032189644,False,7.237500000000004,105.4575,False,False,False
t9179,2025-03-24,gas,47.72,84.77808823529412,299.82713509904016,-0.12359818007483858,False,7.237500000000004,105.4575,False,False,False
t10852,2025-09-26,entertainment,63.06,94.38987458745875,235.87284393375344,-0.13282527172249622,False,-9.917500000000004,143.7025,False,False,False
t3230,2025-03-18,food,22.85,36.979938162544165,168.11786331631885,-0.08404780957725032,False,1.118749999999995,51.88875,False,False,False
t8456,2025-01-09,travel,679.94,726.4738322368421,1221.1300231853377,-0.03810718871317059,False,-154.4500000000001,1171.0900000000001,False,False,False
t6976,2025-10-09,food,7.38,36.979938162544165,168.11786331631885,-0.17606658554094864,False,1.118749999999995,51.88875,False,False,False
t8741,2025-04-13,food,36.68,36.979938162544165,168.11786331631885,-0.001784094543123136,False,1.118749999999995,51.88875,False,False,False
t3320,2025-03-03,gas,53.21,84.77808823529412,299.82713509904016,-0.1052876292363145,False,7.237500000000004,105.4575,False,False,False
t9921,2025-08-02,food,37.39,36.979938162544165,168.11786331631885,0.0024391330544350984,False,1.118749999999995,51.88875,False,False,False
t1740,2025-04-01,food,42.15,36.979938162544165,168.11786331631885,0.030752602581726875,False,1.118749999999995,51.88875,False,False,False
t231,2025-07-02,food,25.02,36.979938162544165,168.11786331631885,-0.07114019846922025,False,1.118749999999995,51.88875,False,False,False
t10510,2025-05-15,entertainment,100.72,94.38987458745875,235.87284393375344,0.02683702501301553,False,-9.917500000000004,143.7025,False,False,False
t899,2025-06-29,utilities,63.15,171.57908333333333,313.758289057824,-0.34558157382529076,False,8.457499999999982,252.4375,False,False,False
t5763,2025-03-28,retail,124.12,124.89857504215851,219.24133142644965,-0.0035512238367321793,False,-22.277500000000018,232.74250000000004,False,False,False
t7136,2025-03-23,other,167.62,118.9148635235732,265.9113593143569,0.18316305328968002,False,-24.800000000000004,183.36,False,False,False
