txn_id,date,category,amount,cat_mean,cat_std,zscore,flag_zscore,iqr_lower,iqr_upper,flag_iqr,flag_any,flag_both
a153,2025-09-19,travel,10218.44,726.4738322368421,1221.1300231853377,7.773100314906033,True,-154.4500000000001,1171.0900000000001,True,True,True
a82,2025-09-08,travel,5000.78,726.4738322368421,1221.1300231853377,3.500287509608158,True,-154.4500000000001,1171.0900000000001,True,True,True
a73,2025-02-24,entertainment,1501.28,94.38987458745875,235.87284393375344,5.964612551191676,True,-9.917500000000004,143.7025,True,True,True
a15,2025-06-03,other,1501.35,118.9148635235732,265.9113593143569,5.198857017770837,True,-24.800000000000004,183.36,True,True,True
a219,2025-02-18,retail,498.1,124.89857504215851,219.24133142644965,1.7022402780063477,False,-22.277500000000018,232.74250000000004,True,True,False
a224,2025-07-23,food,414.85,36.979938162544165,168.11786331631885,2.247649680905603,False,1.118749999999995,51.88875,True,True,False
a110,2025-07-18,entertainment,1501.54,94.38987458745875,235.87284393375344,5.965714840016722,True,-9.917500000000004,143.7025,True,True,True
a62,2025-04-18,gas,1999.61,84.77808823529412,299.82713509904016,6.386453017777028,True,7.237500000000004,105.4575,True,True,True
a203,2025-09-16,travel,1495.61,726.4738322368421,1221.1300231853377,0.6298560785172193,False,-154.4500000000001,1171.0900000000001,True,True,False
a11,2025-10-26,utilities,2356.04,171.57908333333333,313.758289057824,6.962241294807933,True,8.457499999999982,252.4375,True,True,True
a131,2025-01-20,entertainment,995.01,94.38987458745875,235.87284393375344,3.818244230206877,True,-9.917500000000004,143.7025,True,True,True
a221,2025-10-06,other,1633.03,118.9148635235732,265.9113593143569,5.694059630925582,True,-24.800000000000004,183.36,True,True,True
a177,2025-08-12,gas,4998.32,84.77808823529412,299.82713509904016,16.387916024150528,True,7.237500000000004,105.4575,True,True,True
a238,2025-03-13,gas,1061.83,84.77808823529412,299.82713509904016,3.2587174321028742,True,7.237500000000004,105.4575,True,True,True
a67,2025-01-26,utilities,2042.38,171.57908333333333,313.758289057824,5.962554558429173,True,8.457499999999982,252.4375,True,True,True
t1390,2025-08-04,retail,238.69,124.89857504215851,219.24133142644965,0.5190235993253665,False,-22.277500000000018,232.74250000000004,True,True,False
a185,2025-10-19,entertainment,985.26,94.38987458745875,235.87284393375344,3.776908399267651,True,-9.917500000000004,143.7025,True,True,True
a138,2025-02-06,utilities,1000.9,171.57908333333333,313.758289057824,2.643184086568713,False,8.457499999999982,252.4375,True,True,False
a122,2025-04-28,gas,743.8,84.77808823529412,299.82713509904016,2.1980062329815975,False,7.237500000000004,105.4575,True,True,False
a72,2025-04-01,food,456.45,36.979938162544165,168.11786331631885,2.495095128875212,False,1.118749999999995,51.88875,True,True,False
a48,2025-05-31,travel,1997.33,726.4738322368421,1221.1300231853377,1.0407214167481598,False,-154.4500000000001,1171.0900000000001,True,True,False
a112,2025-08-04,food,5001.29,36.979938162544165,168.11786331631885,29.52874824787034,True,1.118749999999995,51.88875,True,True,True
a36,2025-03-22,utilities,912.12,171.57908333333333,313.758289057824,2.360227418661723,False,8.457499999999982,252.4375,True,True,False
a161,2025-04-09,entertainment,837.65,94.38987458745875,235.87284393375344,3.151105116709794,True,-9.917500000000004,143.7025,True,True,True
a212,2025-02-21,retail,1846.43,124.89857504215851,219.24133142644965,7.852221174525093,True,-22.277500000000018,232.74250000000004,True,True,True
t3798,2025-02-13,utilities,263.16,171.57908333333333,313.758289057824,0.2918836564977214,False,8.457499999999982,252.4375,True,True,False
a171,2025-04-04,gas,792.99,84.77808823529412,299.82713509904016,2.3620674343927086,False,7.237500000000004,105.4575,True,True,False
t2899,2025-01-08,food,56.97,36.979938162544165,168.11786331631885,0.11890504342090005,False,1.118749999999995,51.88875,True,True,False
a108,2025-01-31,utilities,500.81,171.57908333333333,313.758289057824,1.0493138449196193,False,8.457499999999982,252.4375,True,True,False
a59,2025-03-22,utilities,2391.68,171.57908333333333,313.758289057824,7.075831919320268,True,8.457499999999982,252.4375,True,True,True
a181,2025-10-05,entertainment,612.27,94.38987458745875,235.87284393375344,2.195590288291057,False,-9.917500000000004,143.7025,True,True,False
t56,2025-01-25,retail,243.41,124.89857504215851,219.24133142644965,0.5405523866634576,False,-22.277500000000018,232.74250000000004,True,True,False
a222,2025-10-05,other,504.61,118.9148635235732,265.9113593143569,1.4504650627597413,False,-24.800000000000004,183.36,True,True,False
a65,2025-03-12,travel,5004.12,726.4738322368421,1221.1300231853377,3.5030226810776854,True,-154.4500000000001,1171.0900000000001,True,True,True
a94,2025-03-06,entertainment,978.7,94.38987458745875,235.87284393375344,3.7490968042972597,True,-9.917500000000004,143.7025,True,True,True
a98,2025-05-22,other,788.1,118.9148635235732,265.9113593143569,2.51657220737729,False,-24.800000000000004,183.36,True,True,False
a178,2025-04-22,food,319.71,36.979938162544165,168.11786331631885,1.6817371828328003,False,1.118749999999995,51.88875,True,True,False
a24,2025-10-13,entertainment,1501.27,94.38987458745875,235.87284393375344,5.964570155467636,True,-9.917500000000004,143.7025,True,True,True
a217,2025-08-12,retail,753.89,124.89857504215851,219.24133142644965,2.868945471483115,False,-22.277500000000018,232.74250000000004,True,True,False
a1,2025-02-25,retail,5001.75,124.89857504215851,219.24133142644965,22.24421551003904,True,-22.277500000000018,232.74250000000004,True,True,True
a216,2025-03-16,other,1002.52,118.9148635235732,265.9113593143569,3.322931140492725,True,-24.800000000000004,183.36,True,True,True
a58,2025-01-08,retail,1072.28,124.89857504215851,219.24133142644965,4.321180768215075,True,-22.277500000000018,232.74250000000004,True,True,True
a227,2025-06-26,retail,2081.86,124.89857504215851,219.24133142644965,8.926060666687553,True,-22.277500000000018,232.74250000000004,True,True,True
a55,2025-01-27,other,717.35,118.9148635235732,265.9113593143569,2.25050610105364,False,-24.800000000000004,183.36,True,True,False
a156,2025-01-02,travel,1997.08,726.4738322368421,1221.1300231853377,1.040516688344752,False,-154.4500000000001,1171.0900000000001,True,True,False
a180,2025-05-31,utilities,1830.32,171.57908333333333,313.758289057824,5.286683968247192,True,8.457499999999982,252.4375,True,True,True
a78,2025-08-09,gas,773.6,84.77808823529412,299.82713509904016,2.297396836804552,False,7.237500000000004,105.4575,True,True,False
t10628,2025-02-01,food,56.34,36.979938162544165,168.11786331631885,0.11515767245405265,False,1.118749999999995,51.88875,True,True,False
a205,2025-08-25,travel,1999.26,726.4738322368421,1221.1300231853377,1.0423019200224677,False,-154.4500000000001,1171.0900000000001,True,True,False
